clientIp, serverIp, query_id, initial_time, query_name, query_rtype, nb_repeats, last_repeat_time, nb_response, first_response_time, cname_count, cname, query_length, response_length, a_val, response_time, repeat_time
192.168.1.102,8.8.8.8,65020,1014320640,www.usmagazine.com,A,1,1014320640,1,1014399949,1,prod.k.ssl.global.fastlylb.net,78,186,151.101.0.69, 79309, 0
192.168.1.102,8.8.8.8,12723,1396904208,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,2,1396996995,2,1397002247,0,,115,163,34.197.153.173, 98039, 92787
192.168.1.102,8.8.8.8,16149,1041222296,ar.reutersmedia.net,A,1,1041222296,1,1041280793,0,,79,207,52.84.21.107, 58497, 0
192.168.1.102,8.8.8.8,3997,1579071050,video.foxnews.com,A,2,1579165555,2,1579207170,2,e6338.dsce2.akamaiedge.net,77,173,23.41.247.126, 136120, 94505
192.168.1.102,8.8.8.8,24551,1042160997,mx.reutersmedia.net,AAAA,1,1042160997,1,1042220505,0,,79,160,, 59508, 0
192.168.1.102,8.8.8.8,49076,1228937464,in.reutersmedia.net,AAAA,1,1228937464,1,1229014890,0,,79,160,, 77426, 0
192.168.1.102,8.8.8.8,63522,346580488,ak.sail-horizon.com,A,1,346580488,1,346666226,2,e5508.g.akamaiedge.net,79,173,23.74.64.82, 85738, 0
192.168.1.102,8.8.8.8,62345,344484026,nydailynews.adperfect.com,A,1,344484026,1,344562368,1,casmp.adperfect.com,85,121,204.225.190.144, 78342, 0
192.168.1.102,8.8.8.8,11128,372803879,queue.amazonaws.com,A,1,372803879,1,372862767,0,,79,95,54.239.28.81, 58888, 0
192.168.1.102,8.8.8.8,26326,1249772602,www.slate.com,A,2,1249865475,2,1250115914,2,a1503.g.akamai.net,73,175,172.56.140.89, 343312, 92873
192.168.1.102,8.8.8.8,4378,1572629488,e6338.dscg.akamaiedge.net,A,2,1572727516,2,1572757691,0,,85,101,23.198.108.9, 128203, 98028
192.168.1.102,8.8.8.8,30901,1015683143,www.bizjournals.com,A,2,1015775727,2,1015805390,1,ddc7y.x.incapdns.net,79,129,107.154.109.27, 122247, 92584
192.168.1.102,8.8.8.8,49157,1148299010,www.reuters.com,A,2,1148391272,2,1148425058,1,www.reutersmedia.net,75,237,52.84.21.159, 126048, 92262
192.168.1.102,8.8.8.8,13168,1015923614,www.businessinsider.com,A,1,1015923614,1,1015989284,1,prod.f.ssl.global.fastly.net,83,189,151.101.0.64, 65670, 0
192.168.1.102,8.8.8.8,16181,221112171,e1879.e7.akamaiedge.net,A,1,221112171,1,221192707,0,,83,99,104.109.157.248, 80536, 0
192.168.1.102,8.8.8.8,5270,321903253,cdn.optimizely.com,AAAA,1,321903253,1,321983231,0,,78,150,, 79978, 0
192.168.1.102,8.8.8.8,39292,896971181,scontent-sea1-1.xx.fbcdn.net,A,2,897063910,2,897067924,0,,88,104,31.13.76.107, 96743, 92729
192.168.1.102,8.8.8.8,33471,324263300,secure.adnxs.com,A,1,324263300,1,324343473,2,ib.anycast.adnxs.com,76,253,104.254.150.79, 80173, 0
192.168.1.102,8.8.8.8,1042,1249792033,stats.wp.com,A,2,1249885446,2,1250085192,0,,72,88,192.0.76.3, 293159, 93413
192.168.1.102,8.8.8.8,20704,1397683911,jadserve.postrelease.com,A,2,1397776369,2,1397816976,1,jadserve.postrelease.com.akadns.net,84,165,52.9.71.114, 133065, 92458
192.168.1.102,8.8.8.8,11490,1040805709,lta.reuters.com,A,2,1040898779,2,1040937666,1,lta.reutersmedia.net,75,237,52.84.21.97, 131957, 93070
192.168.1.102,8.8.8.8,33202,1250160499,validate.onecount.net,AAAA,2,1250252706,2,1250325929,0,,81,144,, 165430, 92207
192.168.1.102,8.8.8.8,44070,1241097782,menafn.com,AAAA,1,1241097782,1,1241174915,0,,70,124,, 77133, 0
192.168.1.102,8.8.8.8,15636,1453211411,waws-prod-bn1-009.cloudapp.net,AAAA,1,1453211411,1,1453290875,0,,90,167,, 79464, 0
192.168.1.102,8.8.8.8,64607,1250179374,c.jsrdn.com,A,1,1250179374,1,1250236884,0,,71,103,54.214.34.202, 57510, 0
192.168.1.102,8.8.8.8,2181,397219228,platform.linkedin.com,A,2,397343820,2,397391730,3,e9707.dscg.akamaiedge.net,81,221,23.74.57.241, 172502, 124592
192.168.1.102,8.8.8.8,14545,1440927000,bbc.map.fastly.net,AAAA,1,1440927000,1,1441012503,0,,78,139,, 85503, 0
192.168.1.102,8.8.8.8,36167,1020391264,www.aljazeera.com.c.itmdb.net,AAAA,2,1020484433,2,1020501763,0,,89,142,, 110499, 93169
192.168.1.102,8.8.8.8,25729,1436760933,edigitalsurvey.com,A,1,1436760933,1,1436820464,0,,78,94,46.236.9.36, 59531, 0
192.168.1.102,8.8.8.8,9435,1443120035,prod.pinterest.global.map.fastly.net,A,1,1443120035,1,1443180405,0,,96,160,151.101.128.84, 60370, 0
192.168.1.102,8.8.8.8,3980,1326894168,a1503.g.akamai.net,AAAA,1,1326894168,1,1326973584,0,,78,139,, 79416, 0
192.168.1.102,8.8.8.8,5677,516300377,atlas.c10r.facebook.com,A,1,516300377,1,516387664,0,,83,99,157.240.3.7, 87287, 0
192.168.1.102,8.8.8.8,4092,1402392754,magazine.joins.com,A,1,1402392754,1,1402472037,0,,78,94,218.145.68.187, 79283, 0
192.168.1.102,8.8.8.8,3432,1501004280,detectportal.firefox.com,A,1,1501004280,1,1501072052,1,d2tpbry8f62bv9.cloudfront.net,84,255,52.85.77.191, 67772, 0
192.168.1.102,8.8.8.8,37338,1248901023,validate.onecount.net,A,2,1248994338,2,1249373783,0,,81,97,74.201.40.254, 472760, 93315
192.168.1.102,8.8.8.8,43070,1379883340,nytimes.map.fastly.net,A,1,1379883340,1,1379954571,0,,82,146,151.101.1.164, 71231, 0
192.168.1.102,8.8.8.8,24484,399042915,www.facebook.com,A,1,399042915,1,399102210,1,star-mini.c10r.facebook.com,76,121,31.13.77.36, 59295, 0
192.168.1.102,8.8.8.8,11177,1396674525,gs1.wac.v3cdn.net,AAAA,1,1396674525,1,1396761040,0,,77,133,, 86515, 0
192.168.1.102,8.8.8.8,17341,1013847907,e4539.g.akamaiedge.net,A,1,1013847907,1,1013918822,0,,82,98,23.198.107.76, 70915, 0
192.168.1.102,8.8.8.8,36693,714586198,a416.w3.akamai.net,AAAA,1,714586198,1,714672953,0,,78,140,, 86755, 0
192.168.1.102,8.8.8.8,39144,1040851128,farm-b.cloud.gcs.thomsonreuters.com,AAAA,2,1040943731,2,1041083591,0,,95,172,, 232463, 92603
192.168.1.102,8.8.8.8,29807,1015567384,f.ssl.fastly.net,AAAA,1,1015567384,1,1015621283,0,,76,137,, 53899, 0
192.168.1.102,8.8.8.8,15278,1014512697,a1582.g1.akamai.net,AAAA,1,1014512697,1,1014580889,0,,79,141,, 68192, 0
192.168.1.102,8.8.8.8,16946,1380421968,leisuretravelaid.com,A,1,1380421968,1,1380492418,0,,80,96,5.135.76.19, 70450, 0
192.168.1.102,8.8.8.8,21772,1380493828,leisuretravelaid.com,A,1,1380493828,1,1380573631,0,,80,96,5.135.76.19, 79803, 0
192.168.1.102,8.8.8.8,30688,1227700331,www.freerepublic.com,A,1,1227700331,1,1227756709,0,,80,112,209.157.64.200, 56378, 0
192.168.1.102,8.8.8.8,29607,1170137727,www.globalsecurity.org,A,2,1170224058,2,1170301941,0,,82,98,161.58.88.193, 164214, 86331
192.168.1.102,8.8.8.8,8161,1227757488,www.freerepublic.com,A,1,1227757488,1,1227834835,0,,80,112,209.157.64.200, 77347, 0
192.168.1.102,8.8.8.8,47338,125670670,prod.outbrain.map.fastlylb.net,A,1,125670670,1,125727852,0,,90,154,151.101.0.68, 57182, 0
192.168.1.102,8.8.8.8,29926,1227836252,www.freerepublic.com,AAAA,1,1227836252,1,1227914858,0,,80,130,, 78606, 0
192.168.1.102,8.8.8.8,39112,1380575030,leisuretravelaid.com,AAAA,1,1380575030,1,1380653743,0,,80,138,, 78713, 0
192.168.1.102,8.8.8.8,1947,1228377709,wpc.en.rt.com,A,1,1228377709,1,1228455072,0,,73,89,207.244.80.166, 77363, 0
192.168.1.102,8.8.8.8,25380,958944522,www.facebook.com,A,2,959037922,2,959062620,1,star-mini.c10r.facebook.com,76,121,31.13.77.36, 118098, 93400
192.168.1.102,8.8.8.8,23868,1040562762,www.screener.reuters.wallst.com,AAAA,2,1040656382,2,1040684480,0,,91,91,, 121718, 93620
192.168.1.102,8.8.8.8,6851,812812861,www.economistgroup.com,A,1,812812861,1,812882800,0,,82,98,95.131.248.57, 69939, 0
192.168.1.102,8.8.8.8,4932,1436513285,www.facebook.com,A,1,1436513285,1,1436574013,1,star-mini.c10r.facebook.com,76,121,31.13.77.36, 60728, 0
192.168.1.102,8.8.8.8,39792,398822706,livefyre.com,A,1,398822706,1,398901399,0,,72,216,54.174.195.55, 78693, 0
192.168.1.102,8.8.8.8,3507,1132784920,c.ssl.global.fastly.net,AAAA,1,1132784920,1,1132860387,0,,83,144,, 75467, 0
192.168.1.102,8.8.8.8,1018,1338565464,e2200.g.akamaiedge.net,AAAA,1,1338565464,1,1338632992,0,,82,143,, 67528, 0
192.168.1.102,8.8.8.8,54965,583320846,atlas.c10r.facebook.com,AAAA,1,583320846,1,583397917,0,,83,111,2a03:2880:f022:2:face:b00c:0:8c, 77071, 0
192.168.1.102,8.8.8.8,49599,356611146,www.usmagazine.com,A,1,356611146,1,356681123,1,prod.k.ssl.global.fastlylb.net,78,186,151.101.0.69, 69977, 0
192.168.1.102,8.8.8.8,40909,554350819,securemail.myhosting.com,AAAA,1,554350819,1,554436741,0,,84,145,, 85922, 0
192.168.1.102,8.8.8.8,62095,324463945,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,324463945,1,324523960,0,,115,163,34.197.153.173, 60015, 0
192.168.1.102,8.8.8.8,29364,395514737,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,395514737,1,395582221,0,,115,163,52.204.126.112, 67484, 0
192.168.1.102,8.8.8.8,12875,849664735,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,1,849664735,1,849742559,0,,115,197,, 77824, 0
192.168.1.102,8.8.8.8,15176,1250107143,validate.onecount.net,A,1,1250107143,1,1250160020,0,,81,97,74.201.40.254, 52877, 0
192.168.1.102,8.8.8.8,58360,346885102,cdn.taboola.map.fastly.net,A,1,346885102,1,346943281,0,,86,150,151.101.2.2, 58179, 0
192.168.1.102,8.8.8.8,1015,346261360,s3-eu-west-1.amazonaws.com,A,1,346261360,1,346323413,0,,86,102,52.218.20.92, 62053, 0
192.168.1.102,8.8.8.8,2130,346324289,s3-eu-west-1.amazonaws.com,A,1,346324289,1,346400325,0,,86,102,54.231.131.75, 76036, 0
192.168.1.102,8.8.8.8,40475,346400877,s3-eu-west-1.amazonaws.com,AAAA,1,346400877,1,346463324,0,,86,170,, 62447, 0
192.168.1.102,8.8.8.8,39070,346943693,cdn.taboola.map.fastly.net,AAAA,1,346943693,1,347012541,0,,86,147,, 68848, 0
192.168.1.102,8.8.8.8,31302,122595207,ws.pusherapp.com,A,1,122595207,1,122672828,3,ec2-34-207-192-187.compute-1.amazonaws.com,76,198,34.207.192.187, 77621, 0
192.168.1.102,8.8.8.8,37992,1042361570,instagram.com,A,1,1042361570,1,1042421646,0,,73,201,52.204.243.56, 60076, 0
192.168.1.102,8.8.8.8,10611,638461795,video-sea1-1.xx.fbcdn.net,A,2,638555647,2,638566944,0,,85,101,31.13.76.109, 105149, 93852
192.168.1.102,8.8.8.8,40122,1042400447,uk.reutersmedia.net,AAAA,1,1042400447,1,1042478584,0,,79,160,, 78137, 0
192.168.1.102,8.8.8.8,10696,1043320191,p0-gateway-1540626597.us-west-1.elb.amazonaws.com,AAAA,1,1043320191,1,1043380505,0,,109,190,, 60314, 0
192.168.1.102,8.8.8.8,25054,1132715314,www.pressherald.com,A,1,1132715314,1,1132800197,0,,79,111,104.25.204.21, 84883, 0
192.168.1.102,8.8.8.8,10742,222342834,opb-contribute-11-lb-536926079.us-west-2.elb.amazonaws.com,A,1,222342834,1,222443926,0,,118,150,54.148.209.238, 101092, 0
192.168.1.102,8.8.8.8,17469,235457956,a-0001.a-msedge.net,AAAA,1,235457956,1,235525180,0,,79,139,, 67224, 0
192.168.1.102,8.8.8.8,25713,301144448,a-0001.a-msedge.net,A,1,301144448,1,301203612,0,,79,111,204.79.197.200, 59164, 0
192.168.1.102,8.8.8.8,34493,1228497761,www.graffiotech.com,A,1,1228497761,1,1228575848,1,graffiotech.com,79,109,206.54.170.91, 78087, 0
192.168.1.102,8.8.8.8,59264,1380763213,www.wral.com,A,1,1380763213,1,1380853318,0,,72,200,52.84.21.122, 90105, 0
192.168.1.102,8.8.8.8,1341,1398228447,s.graphiq.com,AAAA,2,1398321483,2,1398339378,0,,73,131,, 110931, 93036
192.168.1.102,8.8.8.8,40651,633770307,clients1.google.com,A,1,633770307,1,633845893,1,clients.l.google.com,79,295,172.56.146.32, 75586, 0
192.168.1.102,8.8.8.8,24821,842119589,star.c10r.facebook.com,A,1,842119589,1,842184667,0,,82,98,31.13.70.1, 65078, 0
192.168.1.102,8.8.8.8,12076,346348430,s3.amazonaws.com,A,1,346348430,1,346404212,1,s3-1.amazonaws.com,76,111,52.216.227.139, 55782, 0
192.168.1.102,8.8.8.8,39893,0,such,UNEXPECTED,0,0,1,346323336,0,,0,162,, 346323336, 0
192.168.1.102,8.8.8.8,55685,1380463100,bnn-web-1831883867.us-west-2.elb.amazonaws.com,A,1,1380463100,1,1380552428,0,,106,138,52.32.136.9, 89328, 0
192.168.1.102,8.8.8.8,371,124946165,abcnews.gns.go.com,AAAA,1,124946165,1,125062728,0,,78,78,, 116563, 0
192.168.1.102,8.8.8.8,6644,321489619,m.wsj.net,A,1,321489619,1,321582905,2,e2021.g.akamaiedge.net,69,150,23.198.111.26, 93286, 0
192.168.1.102,8.8.8.8,52384,346441999,statsnew-elasticlo-12fhd9syjklg2-994783078.us-east-1.elb.amazonaws.com,AAAA,1,346441999,1,346529197,0,,130,212,, 87198, 0
192.168.1.102,8.8.8.8,34399,792878076,external-sea1-1.xx.fbcdn.net,A,2,792970633,2,793012431,1,scontent-sea1-1.xx.fbcdn.net,88,134,31.13.76.107, 134355, 92557
192.168.1.102,8.8.8.8,62303,1324904031,nytimes.map.fastly.net,A,1,1324904031,1,1324962259,0,,82,146,151.101.1.164, 58228, 0
192.168.1.102,8.8.8.8,64025,1396995800,e8037.g.akamaiedge.net,AAAA,1,1396995800,1,1397049059,0,,82,143,, 53259, 0
192.168.1.102,8.8.8.8,44174,1338791421,ocsp.entrust.net,A,2,1338884214,2,1338944762,2,e6913.dscx.akamaiedge.net,76,167,23.200.229.126, 153341, 92793
192.168.1.102,8.8.8.8,61379,1016045198,www.medscape.com,A,2,1016141979,2,1016165407,1,tvgxj.x.incapdns.net,76,126,192.230.67.227, 120209, 96781
192.168.1.102,8.8.8.8,48509,582899504,scontent-sea1-1.xx.fbcdn.net,A,1,582899504,1,582953836,0,,88,104,31.13.76.107, 54332, 0
192.168.1.102,8.8.8.8,13513,812320239,plus.google.com,A,1,812320239,1,812412290,0,,75,267,172.56.146.18, 92051, 0
192.168.1.102,8.8.8.8,29224,1579990529,redirect.tpa.foxnews.com,AAAA,1,1579990529,1,1580070025,0,,84,140,, 79496, 0
192.168.1.102,8.8.8.8,59731,395452510,d24d0kvrm1726c.cloudfront.net,A,1,395452510,1,395572201,0,,89,105,52.84.19.206, 119691, 0
192.168.1.102,8.8.8.8,55603,345682854,bcpad1.sjc.loc.crwdcntrl.net,AAAA,1,345682854,1,345743177,0,,88,150,, 60323, 0
192.168.1.102,8.8.8.8,51743,514925895,external-sea1-1.xx.fbcdn.net,A,1,514925895,1,515018525,1,scontent-sea1-1.xx.fbcdn.net,88,134,31.13.76.107, 92630, 0
192.168.1.102,8.8.8.8,57108,218296743,static.doubleclick.net,A,1,218296743,1,218405904,1,static-doubleclick-net.l.google.com,82,147,216.58.216.166, 109161, 0
192.168.1.102,8.8.8.8,9206,698815696,www.francetelevisions.fr,A,2,698909212,2,698935994,3,a253.w5.akamai.net,84,225,172.56.140.89, 120298, 93516
192.168.1.102,8.8.8.8,50246,346464159,px-sef003.quantserve.com.akadns.net,A,1,346464159,1,346524583,0,,95,223,70.42.160.20, 60424, 0
192.168.1.102,8.8.8.8,57486,700699489,plus.google.com,A,1,700699489,1,700785386,0,,75,267,172.56.146.52, 85897, 0
192.168.1.102,8.8.8.8,15680,1453193618,newswww.bbc.net.uk,A,1,1453193618,1,1453271222,0,,78,110,212.58.244.57, 77604, 0
192.168.1.102,8.8.8.8,60372,892385119,star.c10r.facebook.com,AAAA,1,892385119,1,892443693,0,,82,110,2a03:2880:f022:6:face:b00c:0:2, 58574, 0
192.168.1.102,8.8.8.8,29899,182167237,prod.outbrain.map.fastlylb.net,A,1,182167237,1,182226535,0,,90,154,151.101.0.68, 59298, 0
192.168.1.102,8.8.8.8,45316,1337636403,s1.files.wordpress.com,A,1,1337636403,1,1337701881,0,,82,114,192.0.72.16, 65478, 0
192.168.1.102,8.8.8.8,23781,515103519,www.facebook.com,A,1,515103519,1,515166591,1,star-mini.c10r.facebook.com,76,121,31.13.77.36, 63072, 0
192.168.1.102,8.8.8.8,1133,1402893842,plus.google.com,A,1,1402893842,1,1402980094,0,,75,267,172.56.146.18, 86252, 0
192.168.1.102,8.8.8.8,8624,750474315,e10883.g.akamaiedge.net,A,2,750567333,2,750619861,0,,83,99,23.198.167.75, 145546, 93018
192.168.1.102,8.8.8.8,31225,1040621287,farm-b.cloud.gcs.thomsonreuters.com,A,2,1040720898,2,1040850530,0,,95,111,134.213.2.143, 229243, 99611
192.168.1.102,8.8.8.8,43517,1399192637,fonts.gstatic.com,A,2,1399285204,2,1399287167,1,gstaticadssl.l.google.com,77,305,172.56.146.31, 94530, 92567
192.168.1.102,8.8.8.8,64995,377633283,crl.microsoft.com,A,2,377758859,2,377781934,2,a1363.dscg.akamai.net,77,176,172.56.140.82, 148651, 125576
192.168.1.102,8.8.8.8,50198,373067378,ss.symcd.com,A,1,373067378,1,373162773,2,e8218.dscb1.akamaiedge.net,72,174,23.49.139.27, 95395, 0
192.168.1.102,8.8.8.8,51562,1402811209,plus.google.com,A,1,1402811209,1,1402893152,0,,75,267,172.56.146.18, 81943, 0
192.168.1.102,8.8.8.8,44963,1323874168,e10615.g.akamaiedge.net,A,1,1323874168,1,1323940921,0,,83,99,23.48.158.175, 66753, 0
192.168.1.102,8.8.8.8,62842,1336980820,cbswashington.files.wordpress.com,A,2,1337073965,2,1337086353,1,s1.files.wordpress.com,93,142,192.0.72.16, 105533, 93145
192.168.1.102,8.8.8.8,19310,124246800,tags.tiqcdn.com,A,1,124246800,1,124322777,2,cs346.wac.edgecastcdn.net,75,171,93.184.216.180, 75977, 0
192.168.1.102,8.8.8.8,18114,373943172,a915.g.akamai.net,A,1,373943172,1,374029650,0,,77,109,172.56.140.72, 86478, 0
192.168.1.102,8.8.8.8,57476,297645874,d12uj65dsn9ho1.cloudfront.net,AAAA,1,297645874,1,297704246,0,,89,176,, 58372, 0
192.168.1.102,8.8.8.8,12637,582837644,scontent-sea1-1.xx.fbcdn.net,A,1,582837644,1,582898848,0,,88,104,31.13.76.107, 61204, 0
192.168.1.102,8.8.8.8,54494,344513869,ts.us-west-1.p.xpanama.net,A,1,344513869,1,344601327,0,,86,102,54.193.41.124, 87458, 0
192.168.1.102,8.8.8.8,60606,124272384,ma123-r.analytics.edgesuite.net,A,1,124272384,1,124369767,1,a629.g.akamai.net,91,151,172.56.140.82, 97383, 0
192.168.1.102,8.8.8.8,52815,1579071051,plus.google.com,A,1,1579071051,1,1579148067,0,,75,267,172.56.146.52, 77016, 0
192.168.1.102,8.8.8.8,17473,1575890280,dpm.demdex.net,A,1,1575890280,1,1575978729,3,dcs-edge-usw2-620097651.us-west-2.elb.amazonaws.com,74,310,54.70.122.167, 88449, 0
192.168.1.102,8.8.8.8,51582,124323805,cs346.wac.edgecastcdn.net,A,1,124323805,1,124388771,0,,85,101,93.184.216.180, 64966, 0
192.168.1.102,8.8.8.8,36038,701254950,d.ssl.global.fastly.net,AAAA,1,701254950,1,701306046,0,,83,144,, 51096, 0
192.168.1.102,8.8.8.8,64005,123421603,a1907.g.akamai.net,A,1,123421603,1,123525857,0,,78,110,172.56.140.83, 104254, 0
192.168.1.102,8.8.8.8,15795,1038988194,async01.admantx.com,AAAA,1,1038988194,1,1039058429,0,,79,157,, 70235, 0
192.168.1.102,8.8.8.8,22107,700786167,plus.google.com,A,1,700786167,1,700865660,0,,75,267,172.56.146.52, 79493, 0
192.168.1.102,8.8.8.8,45876,1194401115,www.bing.com,A,1,1194401115,1,1194457442,2,a-0001.a-msedge.net,72,164,204.79.197.200, 56327, 0
192.168.1.102,8.8.8.8,62826,1396696658,platform.twitter.com,A,2,1396789815,2,1396789999,5,cs491.wac.edgecastcdn.net,80,256,192.229.163.25, 93341, 93157
192.168.1.102,8.8.8.8,27174,812412953,plus.google.com,A,1,812412953,1,812483561,0,,75,267,172.56.146.18, 70608, 0
192.168.1.102,8.8.8.8,17698,1402980703,plus.google.com,AAAA,1,1402980703,1,1403060062,0,,75,103,2607:f8b0:400a:806::200e, 79359, 0
192.168.1.102,8.8.8.8,33642,396285222,zdnet1.cbsistatic.com,A,1,396285222,1,396408215,2,a1949.b.akamai.net,81,183,165.254.58.59, 122993, 0
192.168.1.102,8.8.8.8,20999,1241035270,menafn.com,A,1,1241035270,1,1241096730,0,,70,86,97.74.67.146, 61460, 0
192.168.1.102,8.8.8.8,13369,700866271,plus.google.com,AAAA,1,700866271,1,700946074,0,,75,103,2607:f8b0:400a:808::200e, 79803, 0
192.168.1.102,8.8.8.8,4276,1337569073,breakingfinancenews.com,AAAA,1,1337569073,1,1337660939,0,,83,144,, 91866, 0
192.168.1.102,8.8.8.8,12927,1379956092,nytimes.map.fastly.net,AAAA,1,1379956092,1,1380013565,0,,82,143,, 57473, 0
192.168.1.102,8.8.8.8,54178,321583863,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,321583863,1,321644585,0,,115,163,54.165.93.73, 60722, 0
192.168.1.102,8.8.8.8,13283,694869812,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,694869812,1,694961900,0,,115,163,34.197.153.173, 92088, 0
192.168.1.102,8.8.8.8,29541,793353230,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,793353230,1,793420401,0,,115,163,52.204.126.112, 67171, 0
192.168.1.102,8.8.8.8,13715,1169897562,www.ladailypost.com,A,2,1169989754,2,1170004892,1,ladailypost.com,79,109,50.116.80.162, 107330, 92192
192.168.1.102,8.8.8.8,45933,1226698833,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,1226698833,1,1226756636,0,,115,163,52.204.126.112, 57803, 0
192.168.1.102,8.8.8.8,62268,1226757157,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,2,1226838106,2,1226841980,0,,115,197,, 84823, 80949
192.168.1.102,8.8.8.8,52868,1326698963,b.scorecardresearch.com,A,1,1326698963,1,1326781463,2,a1294.w20.akamai.net,83,181,172.56.140.89, 82500, 0
192.168.1.102,8.8.8.8,16155,1451710326,mybbc.files.bbci.co.uk,A,1,1451710326,1,1451791932,2,e3891.g.akamaiedge.net,82,179,23.48.157.29, 81606, 0
192.168.1.102,8.8.8.8,3086,397219227,urs.zdnet.com,A,1,397219227,1,397301228,1,urs-ext-vip1.phx2.cbsig.net,73,130,216.239.120.224, 82001, 0
192.168.1.102,8.8.8.8,44928,346081900,a1853.g.akamai.net,AAAA,1,346081900,1,346148214,0,,78,139,, 66314, 0
192.168.1.102,8.8.8.8,32153,1228825668,in.reutersmedia.net,A,2,1228916472,2,1228936727,0,,79,207,52.84.21.87, 111059, 90804
192.168.1.102,8.8.8.8,65291,1579148868,plus.google.com,A,1,1579148868,1,1579210068,0,,75,267,172.56.146.52, 61200, 0
192.168.1.102,8.8.8.8,53899,216593021,e8218.dscb1.akamaiedge.net,A,1,216593021,1,216653349,0,,86,102,23.49.139.27, 60328, 0
192.168.1.102,8.8.8.8,48536,216654029,e8218.dscb1.akamaiedge.net,AAAA,1,216654029,1,216760075,0,,86,142,2600:1409:a:18e::201a, 106046, 0
192.168.1.102,8.8.8.8,20301,304734726,e8218.dscb1.akamaiedge.net,A,1,304734726,1,304822992,0,,86,102,23.49.139.27, 88266, 0
192.168.1.102,8.8.8.8,63387,218406116,pagead46.l.doubleclick.net,A,1,218406116,1,218465983,0,,86,102,216.58.193.66, 59867, 0
192.168.1.102,8.8.8.8,10419,218466511,pagead46.l.doubleclick.net,AAAA,1,218466511,1,218544954,0,,86,114,2607:f8b0:400a:808::2002, 78443, 0
192.168.1.102,8.8.8.8,16718,304824482,e8218.dscb1.akamaiedge.net,AAAA,1,304824482,1,304962041,0,,86,142,2600:1409:a:181::201a, 137559, 0
192.168.1.102,8.8.8.8,34272,314040253,a-0001.a-msedge.net,AAAA,1,314040253,1,314111122,0,,79,139,, 70869, 0
192.168.1.102,8.8.8.8,21801,322025620,e8218.dscb1.akamaiedge.net,A,2,322149995,2,322168631,0,,86,102,23.49.139.27, 143011, 124375
192.168.1.102,8.8.8.8,27587,170507093,merlin.abc.go.com,AAAA,1,170507093,1,170586005,0,,77,132,, 78912, 0
192.168.1.102,8.8.8.8,46504,219746614,generationlisten.npr.org,A,1,219746614,1,219814019,1,npr-generation-listen-production-787921856.us-east-1.elb.amazonaws.com,84,200,54.165.250.75, 67405, 0
192.168.1.102,8.8.8.8,64489,323812585,e8218.dscb1.akamaiedge.net,AAAA,1,323812585,1,323936678,0,,86,142,2600:1409:a:181::201a, 124093, 0
192.168.1.102,8.8.8.8,54276,321488253,s.wsj.net,A,1,321488253,1,321609467,2,e2021.dscg.akamaiedge.net,69,153,23.198.111.26, 121214, 0
192.168.1.102,8.8.8.8,41144,345552433,pagead46.l.doubleclick.net,A,1,345552433,1,345611372,0,,86,102,216.58.193.66, 58939, 0
192.168.1.102,8.8.8.8,39275,373163729,e8218.dscb1.akamaiedge.net,A,1,373163729,1,373249766,0,,86,102,23.49.139.27, 86037, 0
192.168.1.102,8.8.8.8,56928,373250621,e8218.dscb1.akamaiedge.net,AAAA,1,373250621,1,373341652,0,,86,142,2600:1409:a:181::201a, 91031, 0
192.168.1.102,8.8.8.8,33665,479841728,pagead46.l.doubleclick.net,A,1,479841728,1,479919820,0,,86,102,216.58.193.66, 78092, 0
192.168.1.102,8.8.8.8,33410,479920368,pagead46.l.doubleclick.net,AAAA,1,479920368,1,479995740,0,,86,114,2607:f8b0:400a:800::2002, 75372, 0
192.168.1.102,8.8.8.8,18679,638570116,video-sea1-1.xx.fbcdn.net,A,1,638570116,1,638654896,0,,85,101,31.13.76.109, 84780, 0
192.168.1.102,8.8.8.8,34529,693945814,france3-regions.francetvinfo.fr,A,2,694039048,2,694074377,3,a416.w3.akamai.net,91,236,172.56.140.82, 128563, 93234
